zoneId;Attractivity:Business;Attractivity:Leisure_Indoor;Attractivity:Leisure_Outdoor;Attractivity:Private_Business;Attractivity:Private_Visit;Attractivity:Service;Attractivity:Shopping_Daily;Attractivity:Shopping_Other;Attractivity:Shopping;Attractivity:Work;Attractivity:Education_Primary;Attractivity:Education_Secondary;Attractivity:Education_Tertiary;Attractivity:Sightseeing
1;0;112,05;0;0;0;0;0;0;0;1;0;0;0;50
2;14513;7192,23;0;1861,48;20;0,38;1699,33;9392,84;11092,17;14513;0;0;0;960
3;5018;2215,55;0;1343;7;0,13;2712,06;34410,68;37122,74;5018;0;0;0;20
4;1878;1465,56;0;623,4;3;140,06;150;22114,23;22264,23;1878;0;0;0;330
5;16443;5172,06;313,82;3784;76;1,44;6321,57;36480,48;42802,05;16443;0;0;553;320
6;6592;2193,38;92,52;1186,2;85;1,62;2862,06;4919,89;7781,95;6592;0;0;845;800
7;14634;6668,62;0;1924,56;31;0,59;2007,32;14949,89;16957,21;14634;0;0;0;8070
8;5754;2137,22;0;418,8;177;3,36;244,59;3984,4;4228,99;5754;0;0;39;160
9;6780;2590,46;215,5;239,23;1339;25,44;150;3351,11;3501,11;6780;0;0;0;110
10;6814;2041,47;83,35;474;282;291,97;2483,88;6807,06;9290,94;6814;0;0;0;110
11;802;1360,14;0;0;0;0;0;429,15;429,15;802;0;0;0;600
12;7479;2480,49;0;174,78;345;6,56;1012,73;11666,84;12679,57;7479;0;0;0;370
13;7582;1481,21;0;139,56;1;0,02;0;63;63;7582;0;0;0;990
14;4551;2018,14;0;10;29;0,55;0;286,63;286,63;4551;0;0;0;5460
15;1392;951,54;0;390;2;0,04;0;0;0;1392;0;0;0;10
16;4387;1329,68;163,64;69,78;526;239,33;600;2521,88;3121,88;4387;324;0;202;430
17;220;0;883,38;0;39;115,74;0;0;0;220;0;0;0;0
18;1803;1143,06;149,32;1389;663;12,6;4111,39;8019,41;12130,8;1803;0;0;0;30
19;5014;286,97;0;422;60;1,14;300;0;300;5014;0;0;0;0
20;1630;174,92;122,1;42;52;0,99;712,73;0;712,73;1630;0;0;0;200
21;5470;32098,71;4,45;388;1118;21,24;300;4678,94;4978,94;5470;0;0;1469;10810
22;2;0;0;0;0;0;0;0;0;2;0;0;0;20
23;106;245,32;0;0;0;0;0;308,2;308,2;106;0;0;0;30
24;3293;1994,71;5,54;82,55;373;7,09;0;846,89;846,89;3293;0;0;0;910
25;1143;590,59;1615,92;10;741;689,08;244,59;676,66;921,25;1143;0;0;0;820
26;227;174,92;133,61;69,78;58;1,1;0;0;0;227;0;0;2496;0
27;0;0;0;0;0;0;0;0;0;1;0;0;0;1030
28;0;0;20,8;0;684;24,58;0;0;0;1;0;0;0;40
29;6;0;985,32;0;0;16,18;0;0;0;6;0;0;0;60
30;48;112,05;151,27;0;361;6,86;0;397,8;397,8;48;0;0;0;0
31;0;0;0;0;0;0;0;0;0;1;0;0;0;0
32;29;165,87;1065,96;195;3;115,06;150;0;150;29;0;0;0;60
33;785;168,7;5291,34;341,16;117;282,22;0;65,6;65,6;785;0;0;2819;2060
34;19;1189,83;2760,06;69,78;0;129,16;0;0;0;19;0;0;16;650
35;1081;325,54;5627,4;69,78;3;9,86;17250;0;17250;1081;0;0;0;20
36;5877;3631,43;36,4;532;427;148,11;394,59;3903,68;4298,27;5877;0;0;0;100
37;13788;2328,54;627,63;1936,78;188;3,57;562,73;21700,09;22262,82;13788;0;0;260;0
38;16529;7678,67;713,97;2544,11;296;292,24;7248,62;59340,26;66588,88;16529;0;0;1280;10
39;164;993,92;0;0;0;115;0;66,68;66,68;164;0;0;0;8170
40;6244;5706,28;339,23;527,78;3224;426,03;7581,88;5141,52;12723,4;6244;331;1074;121;1220
41;2859;3745,13;695,77;989,85;2564;210,94;2449,33;11424,92;13874,25;2859;0;500;0;50
42;4126;3123,62;86,72;563,78;1903,45;122,83;712,73;3911,71;4624,44;4126;0;0;0;50
43;10541;1960,05;1,66;1381;149;2,83;450;53759,79;54209,79;10541;0;0;0;300
44;2059;849,88;214,61;26;2039;38,74;0;1147,44;1147,44;2059;0;0;0;0
45;971;1404,61;150,82;179,15;1755;33,34;0;1207,71;1207,71;971;0;0;0;4180
46;2453;5224,79;331,96;331,05;2048;38,91;1699,33;4655,47;6354,8;2453;0;0;0;300
47;5297;561,28;67,46;266;228;284,33;2183,88;710,39;2894,27;5297;0;0;0;50
48;105;448,22;0;195;0;0;0;0;0;105;0;0;0;10400
49;3070;1650,41;0;0;154;142,93;1849,33;4746,48;6595,81;3070;0;0;0;50
50;1451;3135,63;1233,38;730;4259;377,46;3610,03;9031,67;12641,7;1451;0;0;0;0
51;537;1068,13;26335,59;278,2;52;182,79;150;211,24;361,24;537;0;1035;94;3200
53;1835;2006,48;735,34;366,9;3262;357,06;394,59;3192,43;3587,02;1835;0;138;0;0
54;661;1672,45;647,39;619,75;12;1026,29;8614,86;1655,68;10270,54;661;0;1637;0;10310
55;389;2128,01;355,6;85,55;3628;208,93;2338,52;3550,54;5889,06;389;0;0;0;40
56;1600;2303,1;532,2;1045;3578;348,64;3935,02;5273,94;9208,96;1600;0;0;0;0
57;3918;6520,21;2,4;1154,45;2662;200,18;5084,33;2264,87;7349,2;3918;0;0;33;50920
58;673;2954,21;386,79;511;2690;122,89;2488,52;1121,97;3610,49;673;206;281;0;330
59;9162;11028,07;416,78;1522,78;2794;193,09;3387,91;2772,84;6160,75;9162;0;0;10;50420
60;95;363,53;1909,66;0;0;0;0;0;0;95;0;0;0;50
61;5840;2145,05;426,87;806,2;2145;184,66;0;2373,08;2373,08;5840;0;0;0;0
62;3871;7034,43;0;2926,98;13;230,25;3756,35;3660,3;7416,65;3871;0;0;32;420
63;4290;2754,67;490,8;674;1731;276,21;4805,99;5528,38;10334,37;4290;370;8;0;30
64;4032;4531,07;1741,95;1543,8;3018;414,48;3351,24;5378,16;8729,4;4032;38;1452;0;20
65;12110;807,9;634,16;864,11;3395,1;187,26;450;56;506;12110;0;2173;8215;10
66;3816;5419,39;0;699,5;1489;28,29;2938,52;1767,69;4706,21;3816;0;0;0;0
67;5967;2520,81;424,21;1274,7;2224;182,26;7846,73;3202,44;11049,17;5967;0;0;0;0
68;9391;1186,61;674,98;3578,78;454;271,16;4500,68;2180,73;6681,41;9391;285;1011;0;320
69;1732;112,05;0;0;7;0,13;150;3259,48;3409,48;1732;0;0;0;0
70;4000;719,3;0;279,11;1033;19,63;0;935,22;935,22;4000;0;0;0;610
71;5519;1227,74;0;279,75;1434;27,25;150;2656,69;2806,69;5519;0;0;0;0
72;1353;2169,52;202,1;0;33;0,63;0;1500,75;1500,75;1353;0;0;0;300
73;1170;113,16;0;0;692;153,15;0;0;0;1170;0;0;0;0
74;17970;1675,93;712,88;519,75;320;330,06;450;5590,24;6040,24;17970;0;0;0;0
75;10791;572,13;10,64;245;710;336,03;150;2038,68;2188,68;10791;0;0;0;0
76;16899;1788,43;395,86;540;31;785,45;750;1846,85;2596,85;16899;256;259;0;0
77;4460;548,63;123,62;119,78;185;287,83;0;14203,77;14203,77;4460;0;1952;0;0
78;618;1309,72;1930,71;52,9;2403;208,94;394,59;392,41;787;618;0;892;0;10
79;264;125,65;328,4;588;2858,85;472,29;1080;918,18;1998,18;264;0;1408;0;0
80;6615;688,87;1076,9;1022,56;2741;445,74;450;2480,1;2930,1;6615;0;3473;0;0
81;166;174,92;256,2;195;3189;60,59;544,59;270,86;815,45;166;0;0;0;0
82;143;287,91;122,1;73;2300;43,7;4895,95;928,02;5823,97;143;0;0;0;0
83;350;550,73;0;537,7;1636;334,83;300;1468,46;1768,46;350;95;0;41;0
84;197;238,74;386,68;472;3597;213,88;300;3771,94;4071,94;197;0;554;0;0
85;391;822,78;770,64;92,25;3645;685;3658,88;587,86;4246,74;391;323;0;0;0
86;512;394,7;2264,7;292,78;3973;125,17;3326,25;4897,54;8223,79;512;0;0;0;0
87;0;0;7905,67;0;2;383,96;0;0;0;1;0;0;0;10
88;166;0;801,24;121;3597;68,34;2333,88;615,13;2949,01;166;0;0;0;0
89;177;677,09;1885,78;90,95;1981;907,64;300;0;300;177;320;0;0;0
90;1067;212,28;118,61;1234;2582;465,68;3001,5;670,48;3671,98;1067;0;2009;0;0
91;219;629,35;378,09;177,6;2189;68,85;1849,33;0;1849,33;219;50;52;0;0
92;185;224,1;130,4;21;1842;35;450;0;450;185;0;0;0;0
93;1823;414,43;977,64;419,6;2289;43,49;6403,27;0;6403,27;1823;0;0;0;300
94;891;233,12;714,94;131;2349;63,31;1699,33;491,58;2190,91;891;0;0;0;0
95;5095;113,09;2,92;0;271;16,83;0;4822,58;4822,58;5095;0;0;0;0
96;1313;148,02;816,76;37,3;3924;687,32;244,59;996,21;1240,8;1313;254;22;0;0
97;894;50,22;3411,57;0;242;4,6;0;0;0;894;0;0;0;0
99;185;188,94;939,54;420,65;3609;287,36;3808,88;0;3808,88;185;249;0;0;0
100;236;112,05;5435,91;0;547;9988,05;0;360;360;236;0;0;0;0
101;45;0;611,35;0;2813;53,45;0;0;0;45;0;0;0;0
102;444;460,63;1652,23;826,63;3744;370,4;6260,73;2019,69;8280,42;444;0;0;0;0
103;181;112,05;1102,29;0;2922;492,82;150;316,16;466,16;181;0;751;528;0
104;1698;1191,12;2620,21;787,53;3073;157,78;394,59;0;394,59;1698;311;1732;0;0
105;278;1094,11;499,56;400,9;2143;243,18;1699,33;515,63;2214,96;278;348;0;0;300
106;752;1188,77;755,4;166,2;3635;350,98;3667,5;281,3;3948,8;752;0;0;0;0
107;264;238,74;684,89;709;2220;297,18;4895,95;2737,47;7633,42;264;0;0;0;0
108;256;50,22;2466,32;30;3621;89,08;713,79;724,42;1438,21;256;0;0;0;0
109;144;392,64;3332,25;59;1478;365,26;3619,09;0;3619,09;144;358;243;0;0
110;343;62,87;798,5;0;2573;876,19;150;1992,42;2142,42;343;392;0;0;0
111;336;50,22;3648,61;151;2012;62,85;2109,55;3658,45;5768;336;0;0;0;0
112;142;225,14;258,2;21;1896;36,02;150;392,41;542,41;142;0;0;0;0
113;189;253,2;26,2;156,45;2693;446,17;2481,66;392,41;2874,07;189;0;0;0;0
114;670;0;0;0;49;0,93;0;0;0;670;0;0;0;0
115;83;778,5;6262,18;129,75;251;12,49;0;0;0;83;0;0;0;10
116;131;75,43;4621,11;0;3122;504,16;0;724,42;724,42;131;282;0;0;0
117;116;0;33,4;0;1580;163,64;0;0;0;116;0;0;0;0
118;142;0;5110,45;110;1770;262,82;1849,33;0;1849,33;142;327;0;0;0
119;216;86,4;114592,59;7,4;538;1789,9;7381;0;7381;216;0;0;0;20
120;69;0;380,7;0;1639;33,68;0;0;0;69;0;0;0;0
121;130;0;52,04;10;1940;153,74;0;0;0;130;198;296;0;0
122;74;201,45;4812,8;14,9;989;18,79;632,33;0;632,33;74;0;0;0;0
123;299;162,27;0;21;1702;32,34;0;738,88;738,88;299;0;0;0;0
124;113;0;787,81;0;1986;340,34;1849,33;411,36;2260,69;113;15;16;0;0
125;128;318,74;306,94;52;1538;144,22;750;918,18;1668,18;128;0;0;0;0
126;108;0;1463,29;0;3587;162,21;0;0;0;108;322;0;0;0
127;150;129,91;200,3;226;3200;465,75;450;724,42;1174,42;150;209;0;0;0
128;155;212,48;2476,55;472;2327;204,11;2554,93;0;2554,93;155;0;0;0;0
129;61;0;558,04;0;830;15,77;0;240;240;61;0;0;0;0
130;1636;112,05;490,96;0;2424;56,38;0;1014,18;1014,18;1636;0;0;0;0
131;3258;2570,94;2962,8;3849,68;3895;559,76;16545,47;18496,06;35041,53;3258;71;727;0;10
132;1041;312,99;6766,45;382;3306;574,81;5318,42;1139,13;6457,55;1041;0;537;0;0
133;226;476,25;648,18;60,7;2449;326,53;1699,33;161,3;1860,63;226;0;670;0;0
134;72;366,74;0;23,6;1347;140,59;150;0;150;72;0;0;0;0
135;343;171,25;3569,04;7,6;4621;87,8;0;0;0;343;0;0;0;0
136;229;979,58;51,98;229,75;3571;252,55;0;253,76;253,76;229;344;0;0;0
137;195;0;388,3;0;3056;140,44;1699,33;365,72;2065,05;195;272;0;0;0
138;228;398,46;6181,48;41,75;1602;50,5;0;160;160;228;0;0;0;0
139;275;80,88;13843,96;0;3928;2685,31;0;0;0;275;0;1050;0;0
140;46;0;83,1;0;2822;168,62;0;0;0;46;0;0;0;0
141;333;0;1424,76;0;1112;830,31;3508,88;0;3508,88;333;0;0;0;0
142;305;0;0;0;46;0,87;0;0;0;305;0;0;0;0
143;76;0;381,92;0;1201;193,73;0;0;0;76;453;0;0;0
144;562;282,51;0;993,63;2293;183,57;2149,33;1432,82;3582,15;562;0;0;0;0
145;233;50,22;55,9;295;3529;301,55;4221,61;1378,84;5600,45;233;378;0;0;0
146;104;84,6;0;14,1;2919;335,46;0;80;80;104;0;0;0;0
147;3479;778,5;21,94;129,75;1415;424,66;0;1247,05;1247,05;3479;120;0;0;0
148;6095;112,05;0;0;189;3,59;0;392,41;392,41;6095;0;0;0;0
149;1223;0;3,88;0;56;1,06;0;0;0;1223;0;0;0;0
150;41;0;408,85;0;0;0;0;0;0;41;0;0;0;0
151;7506;0;146,29;0;65;1,23;0;1659,15;1659,15;7506;0;0;0;0
152;1778;174,92;700,26;0;168;3,19;1699,33;0;1699,33;1778;0;0;0;10
154;1482;62,87;111,22;0;57;1,08;0;0;0;1482;0;0;0;0
155;5;0;2914,69;0;3;197,3;0;0;0;5;0;0;0;0
156;511;0;132,49;0;761;171,02;150;0;150;511;0;0;0;0
157;72;0;1062,18;0;399;7,58;0;627,04;627,04;72;0;0;0;0
158;3228;1125,55;168,43;249,53;49;240,05;0;827,92;827,92;3228;0;0;0;300
159;4928;301,31;272,66;0;182;3,46;150;5861,61;6011,61;4928;0;0;0;0
160;540;0;76,08;0;11;115,21;0;0;0;540;0;0;0;0
161;213;299,53;412,33;372;887;16,85;1699,33;61,77;1761,1;213;0;0;0;0
162;860;1718,63;858,73;743,1;3053;164,16;5116,74;3825,56;8942,3;860;343;53;0;10
163;3042;494,71;3842,88;70;3682;547,74;3414,83;1502,6;4917,43;3042;0;0;0;300
164;903;224,1;0;0;92;1,75;0;0;0;903;0;0;0;0
165;1013;250,35;5996,35;195;135;399,52;0;376,8;376,8;1013;0;0;0;0
166;179;147,87;2704,07;0;20;555,98;0;157,69;157,69;179;0;0;0;380
167;0;0;0;0;0;0;0;0;0;1;0;0;0;0
168;483;1428,93;1136,07;873,25;4481;481,65;3648,13;0;3648,13;483;203;305;0;50
169;0;33,12;466,17;0;1;368,72;0;0;0;1;0;0;0;0
170;1039;54,54;60,35;0;29;0,55;244,59;792,1;1036,69;1039;0;0;0;0
171;1355;0;0;0;64;1,22;0;0;0;1355;0;0;0;0
172;4199;7,2;0;0;40;0,76;0;0;0;4199;0;0;0;50
173;127;408,87;1075,19;0;72;128,65;150;0;150;127;0;0;0;530
174;669;0;0;0;35;0,66;0;0;0;669;0;0;0;0
175;626;0;0;0;0;0;0;0;0;626;0;0;0;0
176;296;0;0;0;11;0,21;0;0;0;296;0;0;0;0
177;168;0;0;0;2;0,04;0;0;0;168;0;0;0;0
178;273;0;0;0;0;0;0;0;0;273;0;0;0;0
179;731;0;0;50;0;0;0;0;0;731;0;0;0;0
180;414;0;0;0;0;0;0;0;0;414;0;0;0;0
181;497;0;0;0;3;0,06;0;0;0;497;0;0;0;0
182;544;0;0;0;0;0;0;0;0;544;0;0;0;0
183;1140;461,89;1305,15;0;697;307,61;150;211,24;361,24;1140;307;0;0;0
184;155;0;176,67;0;19;0,36;0;0;0;155;0;0;0;0
185;715;0;1200,38;0;0;0;0;0;0;715;0;0;0;0
186;432;0;0;0;350;6,65;0;900;900;432;0;0;0;0
187;0;0;0;0;29;0,55;0;0;0;1;0;0;0;0
188;347;2044,54;1552,97;436,53;4734;95,69;7590,9;1212,97;8803,87;347;0;0;0;0
189;2095;150;1087,2;25;761;942,32;244,59;697,21;941,8;2095;0;0;0;0
190;778;0;226,03;0;75;1,42;0;560;560;778;0;0;0;0
191;580;112,05;0;0;113;2,15;150;0;150;580;0;0;0;0
192;2421;50,29;261,23;200;263;5;0;0;0;2421;0;4203;0;70
193;61;140,4;455,52;0;46;411,23;4344,58;0;4344,58;61;0;0;0;0
194;78;112,05;255,34;50;164;3,12;244,59;354,33;598,92;78;0;0;0;0
195;2183;0;257,08;0;18;0,34;0;0;0;2183;0;0;0;0
196;931;112,05;4453,33;21;2004;664,38;0;240;240;931;184;0;0;30
197;900;601,29;1162,15;490;3460;221,37;6286,38;3122,88;9409,26;900;33;0;0;0
198;192;1177,94;1377,31;665,75;1013;314,27;300;1195,61;1495,61;192;0;0;0;0
199;237;879,01;0;229,75;2325;258,68;0;553,71;553,71;237;298;0;0;0
200;192;0;2716,5;295;4774;334,44;5208,21;0;5208,21;192;291;411;0;0
201;392;374,85;1591,71;39,4;3065;381,56;150;0;150;392;0;833;0;50
202;147;0;0;0;112;2,13;0;0;0;147;0;0;0;0
203;54;0;0;0;215;4,08;0;0;0;54;0;0;0;30
204;118;234,97;354,5;0;655;43,72;632,33;0;632,33;118;0;0;0;350
205;578;506,36;3119,31;20,95;3365;535,24;0;392,41;392,41;578;210;316;0;30
206;117;778,5;1095,18;129,75;2483;187,18;0;0;0;117;0;0;0;0
207;835;470,6;919,71;40,9;1596,54;180,12;0;0;0;835;0;657;0;0
208;16;0;230,92;0;12;0,23;0;0;0;16;0;0;0;0
209;86;162,9;0;27,15;1361;25,86;244,59;0;244,59;86;0;0;0;0
210;539;549,67;1209,48;1157,78;3326;308,09;5424,12;6453,73;11877,85;539;460;61;0;20
211;58;0;1142,25;0;409;773,91;0;0;0;58;240;0;0;0
212;1051;112,05;0;0;40;0,76;148,5;0;148,5;1051;0;0;0;0
213;46;221,74;2690,15;9,9;2988;196,77;300;0;300;46;0;0;0;110
214;2590;0;0;0;224;4,26;0;1600;1600;2590;0;0;0;0
215;909;0;303,28;0;7;0,13;0;0;0;909;0;0;0;0
216;566;1488,62;25576,42;181;436;703,06;1699,33;316,16;2015,49;566;0;0;0;390
217;81;0;1076,52;0;137;2,6;0;0;0;81;0;0;0;0
218;178;113,09;1568,79;21;3939;232,58;4033,22;0;4033,22;178;388;0;0;0
219;229;1303,78;1183,86;159,15;1301;164,72;150;1233,56;1383,56;229;0;0;0;300
220;204;0;31,6;295;862;142,76;0;0;0;204;0;1097;0;0
221;344;125,65;1796,48;709;6103;206,52;1999,33;0;1999,33;344;196;614;0;0
222;49;111,3;8778,66;18,55;261;4,96;0;0;0;49;0;0;0;0
223;108;0;3047,97;0;1187;310,85;0;0;0;108;0;0;0;0
224;3;0;313,05;0;2;0,04;0;0;0;3;0;0;0;50
225;258;0;0;0;0;0;0;0;0;258;0;0;0;0
226;1748;347,11;0;0;1;0,02;0;0;0;1748;0;0;0;530
227;103;0;0;0;1;0,02;0;0;0;103;0;0;0;0
228;406;50,22;0;0;3;0,06;0;0;0;406;0;0;0;0
229;68;0;0;0;0;0;0;0;0;68;0;0;0;10
230;10;0;213,4;0;1225;23,28;244,59;0;244,59;10;0;0;0;0
231;1628;0;0;0;2;0,04;0;0;0;1628;0;0;0;0
232;2815;0;0;0;16;0,3;150;0;150;2815;0;0;0;10000
233;865;0;0;0;0;0;0;0;0;865;0;0;0;50
234;1849;2191;0;0;25;0,48;0;280;280;1849;0;0;0;110
235;74;778,5;0;129,75;2;0,04;0;0;0;74;0;0;0;0
236;33;0;0;0;0;0;0;0;0;33;0;0;0;30
237;152;0;0;0;0;0;0;0;0;152;0;0;0;60
238;1999;0;1,44;0;0;5,76;0;0;0;1999;0;0;0;0
239;0;0;0;0;0;0;0;0;0;1;0;0;0;0
240;114;0;0;0;0;0;0;0;0;114;0;0;0;0
241;971;0;0;0;0;0;0;0;0;971;0;0;0;0
242;262;0;0;0;0;0;0;0;0;262;0;0;0;80
243;2;0;0;50;0;0;0;0;0;2;0;0;0;0
244;1115;112,05;0;0;0;0;0;853,47;853,47;1115;0;0;0;0
245;524;50,22;0;0;0;0;0;0;0;524;0;0;0;0
246;16760;672,29;215,75;567;11;0,21;2677,7;368,93;3046,63;16760;0;0;0;200
247;3697;400,05;5544,71;0;23;319,78;150;392,41;542,41;3697;0;0;0;200
248;570;242,1;2894,92;102;1329;149,09;0;1103,8;1103,8;570;0;0;0;0
249;91;277,65;1594,65;222,6;955;18,14;0;140,93;140,93;91;0;0;0;0
250;0;0;0;0;0;0;244,59;0;244,59;1;0;0;0;30
251;106;0;643,2;21;2356;184,76;0;0;0;106;0;0;0;0
252;435;120,71;560,7;326;2153;106,66;150;354,33;504,33;435;263;0;0;0
253;455;625,11;3263,86;456,2;1585;338,14;150;499,7;649,7;455;0;996;0;50
254;182;162,27;2671,38;385,78;1763;112,99;1999,33;848,07;2847,4;182;221;0;0;0
255;255;809,33;543,89;674,75;1808;34,35;7983,23;214,58;8197,81;255;0;0;0;100
301;2033;2523,2;3622,23;469,13;4373;488,15;4861,39;1631,16;6492,55;2033;0;1119;0;50
302;355;1101,22;187,68;34,85;2184;187,25;1699,33;246,32;1945,65;355;23;168;0;0
303;329;1835,97;253,54;0;1718;32,64;0;0;0;329;0;0;0;0
304;845;112,05;140,12;0;2141;180,68;0;0;0;845;0;0;0;0
305;994;2046,18;3164,61;239,75;3129,57;397,97;0;365,72;365,72;994;540;0;0;0
306;282;264,02;1865,75;0;2472;480,41;150;0;150;282;478;0;0;50
307;5280;1587,21;1330,57;3462;3007;57,13;14719,42;22479,28;37198,7;5280;0;0;449;0
308;3265;1347,03;883,03;734,41;2857;194,28;1297,2;3918,15;5215,35;3265;0;0;0;0
309;239;310,8;2881,12;151,8;1677;184;1699,33;0;1699,33;239;0;0;0;0
310;7085;2269,23;3250,65;119,78;2010;486,72;632,33;3007,67;3640;7085;32;33;72;20140
311;275;486,62;2128,21;51,95;2054;365,58;394,59;0;394,59;275;79;247;0;30
312;3783;3403,72;1073,25;416,4;2459;46,72;3883,22;629,86;4513,08;3783;0;0;0;10380
313;1672;3438,13;707,49;400,78;2592;56,07;2656,65;5795,6;8452,25;1672;0;0;0;50
314;2605;6143,26;680,17;2132,53;2676;163,41;8187,04;16195,83;24382,87;2605;363;0;0;0
315;1739;2038,16;85,76;184;2682;103,15;3643,26;6569,23;10212,49;1739;179;0;0;50
316;374;891,52;5041,42;461;393;747,01;600;693,18;1293,18;374;0;0;0;0
317;2591;62,87;306,86;372;1638;1373,54;11861,83;1035,32;12897,15;2591;0;0;0;0
318;116;50,22;476,08;0;1703;177,9;244,59;53,6;298,19;116;0;0;0;0
319;144;50,29;711,59;0;2124;326,24;0;185,4;185,4;144;0;0;0;0
320;291;481,79;1297,7;131,23;2451;566,35;2033,88;0;2033,88;291;0;629;0;0
321;205;224,1;0;221;2435;186,26;544,59;214,58;759,17;205;0;0;0;0
322;920;2807,6;642,83;324,75;2519;162,61;1999,33;1724,99;3724,32;920;423;0;0;0
323;408;835,29;355,98;21;2782;341,58;0;1443,47;1443,47;408;0;0;0;0
324;421;661,1;125,25;316;1678;261,88;3714,19;2134,82;5849,01;421;0;0;0;40
325;1857;477,91;1585,13;136,55;3206;959,1;1809,55;1853,75;3663,3;1857;313;0;18;10
326;87;224,1;122,1;42;2238;42,52;244,59;129,73;374,32;87;0;0;0;0
327;999;1255,77;644,32;360,9;1816;34,5;7040,83;539,73;7580,56;999;0;1022;0;0
328;3416;712,01;1124,6;272;2723;891,74;782,33;1547,74;2330,07;3416;0;0;0;0
329;1961;349,75;8,41;472;2974;196,51;4148,67;969,94;5118,61;1961;0;0;0;0
330;3698;2241,31;952,73;450,3;3099;239,63;4394,53;1127,52;5522,05;3698;723;442;0;0
331;125;112,05;895,04;0;1861;317,6;0;0;0;125;0;0;0;0
332;115;142,88;0;0;1740;33,06;544,59;849,58;1394,17;115;0;0;0;0
333;1312;217,8;1772,82;36,3;2703,38;59,54;0;0;0;1312;0;978;0;0
334;478;516,88;1352,49;22,05;2639;623,44;0;699,7;699,7;478;48;0;0;0
335;2322;3786,86;1339,22;579;3203;345,6;4337,85;9093,69;13431,54;2322;0;0;0;0
336;390;1932,32;380;129,75;1969;51,91;544,59;360,8;905,39;390;58;0;0;0
337;2393;3404,21;306,45;574,78;2053;916,41;11790,62;15476,42;27267,04;2393;0;0;0;0
338;731;174,92;2749,2;0;2304;76,36;1699,33;286,63;1985,96;731;0;422;0;0
339;312;1223,3;69,42;31;2147;40,79;782,33;557,49;1339,82;312;0;0;0;0
340;5596;3338,77;469,44;925,7;2986;470,34;8889,51;7371,9;16261,41;5596;0;0;0;0
341;1697;1991,75;1137,09;139,33;3967;626,41;2481,66;2827,12;5308,78;1697;492;1272;16;300
342;2755;1105,82;5327,61;0;871;16,55;244,59;316,16;560,75;2755;0;0;106;1490
343;11;112,05;29337,15;0;34;171,39;0;0;0;11;0;0;0;10
344;1239;509,31;257,21;0;7;1588,97;0;850,45;850,45;1239;0;0;0;300
345;86;524,24;54999,62;40,6;1187;2539,65;150;0;150;86;76;80;0;160
346;1727;0;0;0;2;0,04;0;2241;2241;1727;0;0;0;0
347;57;0;121,8;0;1885;50,22;0;40;40;57;0;0;0;0
348;378;891,9;3847,96;158,65;1736;450,92;0;2243,25;2243,25;378;92;0;0;0
349;3179;1405,02;7780,69;1041,11;867;603,77;0;0;0;3179;0;0;1022;20
350;3246;449,3;77,26;10;1069;283,37;300;0;300;3246;0;0;0;0
351;334;229,64;353,79;73;3251;929,59;4882,65;354,33;5236,98;334;428;0;0;0
352;2083;711,93;1640,59;346;1556;449,56;450;1199,47;1649,47;2083;0;0;0;0
353;930;126,6;5245,69;21,1;764;14,52;0;5280,3;5280,3;930;0;0;0;60
354;40;953,42;10454,71;129,75;7;0,13;150;998,82;1148,82;40;0;0;0;0
355;2799;0;427,31;0;38;0,72;0;3535,31;3535,31;2799;0;0;0;0
356;4908;162,27;0;0;157;2,98;1973;7988,85;9961,85;4908;0;0;0;0
357;440;162,59;5360,49;42;4269;1432,33;0;674,55;674,55;440;314;0;0;0
358;227;0;34,91;372;3379;110,94;150;0;150;227;0;963;0;0
359;3073;647,52;0;10;819;15,56;6632,4;15220,02;21852,42;3073;0;0;0;0
360;859;0;600;10;140;2,66;0;3319,7;3319,7;859;0;0;0;0
361;1133;225,14;0;0;1783;33,88;0;2809,5;2809,5;1133;0;0;0;0
362;1021;512,01;381,89;195;2808;329,35;6830,4;649,17;7479,57;1021;84;0;0;0
363;5417;1467,71;841,78;651;909;665,97;4521,61;1965,61;6487,22;5417;0;37;0;50
364;2328;1092,28;946,96;84,3;3011;697,08;600;3804,95;4404,95;2328;299;449;0;0
365;1265;50,22;122,1;588;783;14,88;10400;675,62;11075,62;1265;0;0;0;0
366;463;481,8;1678,91;96,13;2210;536,53;2106;538,81;2644,81;463;452;0;0;0
367;302;365,79;238,4;26,45;2121;180,3;1763,83;253,6;2017,43;302;0;553;0;0
368;100;0;174,5;0;2840;193,96;0;0;0;100;0;0;0;0
369;995;841,84;0;1689,7;2159;181,02;3706,65;6617,83;10324,48;995;0;0;0;10
370;344;250,35;951,77;616;2161;41,06;0;1017,31;1017,31;344;0;0;0;0
371;387;0;1360,86;79,78;2246;586,69;0;0;0;387;0;1955;0;10
372;501;372,88;95,84;42,65;2667;418,46;150;0;150;501;359;986;0;30
373;6620;729,25;2838,03;335;3453;555,35;6694,39;5663,92;12358,31;6620;0;0;0;10
374;2488;0;2046,36;0;7647,39;14,86;0;69,6;69,6;2488;0;0;0;0
375;66;821,98;19027,01;0;127;2,41;0;0;0;66;0;0;0;980
376;222;189,84;959,07;10;1735;32,96;0;0;0;222;0;0;0;50
377;123;0;1910,08;10;1453;27,61;150;0;150;123;0;0;0;60
378;370;124,5;794,82;120,75;1137;1052,62;2333,88;308,2;2642,08;370;569;220;0;10
